id,latitude,longitude,neighbourhood_cleansed,room_type,property_type,accommodates,bedrooms,bathrooms_num,minimum_nights,price_eur,review_scores_rating,number_of_reviews,unavailable_rate_90d
1076979429260492815,52.56228,13.38371,Osloer Straße,Private room,Private room in rental unit,1,1.0,1.0,92,28.0,5.0,1,1.0
1077469284847556004,52.52314950977401,13.405507671154112,Alexanderplatz,Entire home/apt,Entire rental unit,3,1.0,1.0,3,139.0,4.72,18,1.0
1077821615931533951,52.50625,13.32633,Otto-Suhr-Allee,Entire home/apt,Entire rental unit,4,2.0,1.5,1,320.0,4.97,32,0.0
1077962724536472823,52.54992,13.4508,Weißensee,Private room,Private room in rental unit,2,1.0,1.0,2,60.0,4.85,27,1.0
1078095000335062379,52.52458,13.35188,Moabit Ost,Private room,Private room in condo,1,0.0,1.0,3,60.0,5.0,10,1.0
1078141635196603289,52.52365,13.25308,Westend,Entire home/apt,Entire rental unit,4,1.0,1.0,1,143.0,5.0,4,1.0
1078141863955862723,52.505793,13.3963709,Südliche Friedrichstadt,Entire home/apt,Entire rental unit,2,1.0,1.0,5,136.0,5.0,16,0.0
1078306663891454852,52.52435234005398,13.313552889260974,Mierendorffplatz,Entire home/apt,Entire rental unit,2,1.0,1.0,30,89.0,5.0,2,1.0
1078846869930636385,52.50818,13.46526,Frankfurter Allee Süd FK,Private room,Private room in rental unit,2,1.0,1.0,2,54.0,5.0,1,1.0
1079088659583604853,52.54325951992197,13.591437717999275,Hellersdorf-Nord,Entire home/apt,Entire rental unit,4,1.0,1.0,92,67.0,4.85,0,1.0
1079125385143422920,52.5307097624938,13.39851908929462,Brunnenstr. Süd,Entire home/apt,Entire rental unit,3,0.0,1.0,1,152.0,4.88,109,0.6593406593406593
1079561032976313939,52.53237,13.42144,Prenzlauer Berg Süd,Entire home/apt,Entire rental unit,4,1.0,1.0,3,135.0,4.83,6,1.0
1079607776597400589,52.5454584,13.3709931,Brunnenstr. Nord,Entire home/apt,Entire serviced apartment,2,0.0,1.0,1,165.0,4.67,66,0.0
1079634029327345477,52.52236054943688,13.335869315584972,Moabit West,Entire home/apt,Entire rental unit,4,1.0,1.0,1,177.0,4.68,50,0.0
1079660728006036210,52.5488362,13.3511302,Parkviertel,Entire home/apt,Entire rental unit,5,1.0,1.0,3,212.0,4.7,44,0.0
1079682789486132135,52.554112633504445,13.416869308379027,Pankow Süd,Private room,Private room in bed and breakfast,2,1.0,1.0,3,81.0,4.94,16,0.0
1079718427969441394,52.49412,13.43705,südliche Luisenstadt,Entire home/apt,Entire rental unit,2,1.0,1.0,92,50.0,4.85,0,0.0
1079729877769822412,52.52065,13.33678,Moabit West,Entire home/apt,Entire rental unit,6,2.0,1.0,1,228.0,4.73,52,0.0
1079750572939214496,52.49821857719987,13.460473630849233,Frankfurter Allee Süd FK,Entire home/apt,Entire rental unit,2,1.0,1.0,92,52.0,4.85,0,1.0
1079814721625862007,52.57753210000001,13.3217406,West 4,Entire home/apt,Entire rental unit,4,1.0,1.0,92,48.0,4.85,0,1.0
1080198254054575244,52.4914715,13.3777906,Tempelhofer Vorstadt,Entire home/apt,Entire rental unit,11,4.0,2.0,2,215.0,4.56,48,0.02197802197802201
1080532963511559589,52.48589,13.54134,Karlshorst,Entire home/apt,Entire rental unit,5,2.0,1.5,2,174.0,4.8,5,1.0
1080550983419728052,52.53178,13.33519,Moabit West,Entire home/apt,Entire rental unit,3,1.0,1.0,1,67.0,4.04,28,0.0
1080568854927428210,52.50518671683137,13.440719614819333,Karl-Marx-Allee-Süd,Entire home/apt,Entire rental unit,4,1.0,1.0,92,160.0,4.85,0,1.0
1080951506173980843,52.53055519999999,13.4002425,Brunnenstr. Süd,Entire home/apt,Entire rental unit,2,1.0,1.0,30,40.0,4.85,0,1.0
1081051310947420131,52.5510913,13.3810908,Brunnenstr. Nord,Entire home/apt,Entire rental unit,6,3.0,2.0,1,287.0,4.91,53,1.0
1081205346017518927,52.49082,13.44978,Alt  Treptow,Private room,Private room in rental unit,2,1.0,1.0,4,40.0,4.85,13,1.0
1081260507674313316,52.54859,13.361,Wedding Zentrum,Entire home/apt,Entire rental unit,2,1.0,1.0,1,405.0,4.85,0,1.0
1081268309156072110,52.5095179730347,13.45752183007524,Frankfurter Allee Süd FK,Entire home/apt,Entire rental unit,2,1.0,1.0,92,42.0,4.85,0,0.0
1081373049142109426,52.51877561920831,13.418733454267455,Alexanderplatz,Private room,Private room in condo,2,3.0,1.0,1,94.0,4.98,83,1.0
1081519468529024199,52.51438,13.47072,Frankfurter Allee Nord,Entire home/apt,Entire rental unit,2,1.0,1.0,84,54.0,4.85,0,0.0
1081712908504023640,52.50815,13.47223,Frankfurter Allee Süd FK,Private room,Private room in rental unit,16,1.0,1.0,92,32.0,4.85,0,1.0
1081865026766736483,52.51153052317348,13.456819152335594,Frankfurter Allee Süd FK,Entire home/apt,Entire rental unit,2,1.0,1.0,92,68.0,4.85,0,0.0
1082176822598766475,52.52453,13.4187,Alexanderplatz,Hotel room,Room in hotel,9,3.0,3.0,1,659.5400000000009,5.0,1,0.25274725274725274
1082200353872390326,52.52453,13.4187,Alexanderplatz,Hotel room,Room in hotel,3,1.0,1.0,1,659.5400000000009,4.38,8,0.25274725274725274
1082348067317396988,52.51348,13.30758,Otto-Suhr-Allee,Entire home/apt,Entire rental unit,2,1.0,1.0,1,98.0,4.72,68,1.0
1082440379500549728,52.4699,13.3354,Friedenau,Entire home/apt,Entire rental unit,4,1.0,1.0,1,170.0,3.67,3,0.0
1082444838100102050,52.46928,13.33387,Friedenau,Entire home/apt,Entire rental unit,4,1.0,1.0,1,167.0,4.85,0,0.0
1082491955937678672,52.5076761,13.3278325,Otto-Suhr-Allee,Private room,Private room in serviced apartment,2,1.0,1.0,1,169.0,5.0,3,0.0
1082497162264363568,52.5076761,13.3278325,Otto-Suhr-Allee,Private room,Private room in serviced apartment,2,1.0,1.0,1,169.0,5.0,2,0.0
1082506661871605924,52.5076761,13.3278325,Otto-Suhr-Allee,Private room,Private room in serviced apartment,2,1.0,1.0,1,169.0,4.85,0,0.0
1082511976310730923,52.5076761,13.3278325,Otto-Suhr-Allee,Entire home/apt,Entire serviced apartment,2,1.0,1.0,1,169.0,5.0,1,0.0
1082517899174606390,52.5076761,13.3278325,Otto-Suhr-Allee,Private room,Private room in serviced apartment,2,1.0,1.0,1,169.0,5.0,3,0.0
1083394299010567718,52.473597138638326,13.439764492213728,Neuköllner Mitte/Zentrum,Entire home/apt,Entire rental unit,4,1.0,1.0,2,155.0,4.73,26,0.3296703296703297
1083573569778633519,52.49359376835074,13.34918305908096,Schöneberg-Nord,Entire home/apt,Entire rental unit,4,2.0,1.0,180,122.0,4.85,0,1.0
1083863250921814373,52.50561,13.39865,Südliche Friedrichstadt,Private room,Private room in rental unit,2,1.0,1.5,2,84.0,4.89,18,0.0
1083884388003281048,52.54056,13.49435,Alt-Hohenschönhausen Süd,Entire home/apt,Entire rental unit,4,1.0,1.0,92,45.0,4.85,0,1.0
1084579394659765551,52.5109675567202,13.4495419362152,Karl-Marx-Allee-Süd,Private room,Private room in condo,2,1.0,1.0,1,88.0,4.98,49,1.0
1084593939239596785,52.48741,13.32804,Volkspark Wilmersdorf,Entire home/apt,Entire serviced apartment,2,1.0,1.0,60,79.0,5.0,1,1.0
1084607050986372394,52.49619738604358,13.328996885180668,Düsseldorfer Straße,Entire home/apt,Entire rental unit,6,1.0,1.0,3,208.0,4.67,6,0.0
1085274644116227612,52.501002978277626,13.325102187924768,Kurfürstendamm,Entire home/apt,Entire rental unit,1,1.0,1.0,14,105.0,4.85,0,1.0
1085314077755107955,52.52421532235539,13.396519157676664,Alexanderplatz,Entire home/apt,Entire rental unit,8,2.0,2.0,3,224.0,4.7,43,0.0
1085405269797181272,52.45102552385912,13.56473050463857,Kölln. Vorstadt/Spindlersf.,Entire home/apt,Entire loft,3,2.0,2.0,1,124.0,4.0,3,0.0
1085406679967497267,52.54515,13.37087,Brunnenstr. Nord,Entire home/apt,Entire rental unit,7,1.0,1.0,3,193.0,4.5,24,0.0
1085420427828492998,52.50067,13.48876,Neu Lichtenberg,Entire home/apt,Entire rental unit,2,1.0,1.0,92,40.0,4.85,0,1.0
1085436224624986656,52.516772187437965,13.4529097029354,Karl-Marx-Allee-Nord,Private room,Private room in rental unit,2,1.0,1.0,92,56.0,4.85,0,0.0
1085442484565763490,52.53017970000001,13.4549889,Prenzlauer Berg Ost,Entire home/apt,Entire serviced apartment,2,1.0,1.0,1,229.0,4.75,4,0.0
1085443369723074168,52.53017970000001,13.4549889,Prenzlauer Berg Ost,Entire home/apt,Entire serviced apartment,2,1.0,1.0,1,229.0,4.2,5,0.0
1085448104301002487,52.53017970000001,13.4549889,Prenzlauer Berg Ost,Entire home/apt,Entire serviced apartment,2,1.0,1.0,1,229.0,4.76,29,0.0
1085484270889276300,52.50076139999999,13.4885455,Neu Lichtenberg,Entire home/apt,Entire rental unit,2,1.0,1.0,92,40.0,4.85,0,1.0
1086001083148448825,52.48079569999999,13.5255529,Karlshorst,Private room,Private room in serviced apartment,2,1.0,1.0,1,238.0,4.75,4,0.0
1086010154298013451,52.48079569999999,13.5255529,Karlshorst,Private room,Private room in serviced apartment,2,1.0,1.0,1,238.0,4.85,0,0.0
1086015751095314754,52.48079569999999,13.5255529,Karlshorst,Private room,Private room in serviced apartment,2,1.0,1.0,1,238.0,3.0,1,0.0
1086022606279124403,52.48079569999999,13.5255529,Karlshorst,Private room,Private room in serviced apartment,2,1.0,1.0,1,238.0,4.25,4,0.0
1086028760615687492,52.48079569999999,13.5255529,Karlshorst,Private room,Private room in serviced apartment,2,1.0,1.0,1,238.0,4.78,9,0.0
1086039478537321119,52.48079569999999,13.5255529,Karlshorst,Private room,Private room in serviced apartment,2,1.0,1.0,1,238.0,3.5,2,0.0
1086075900093515197,52.48079569999999,13.5255529,Karlshorst,Private room,Private room in serviced apartment,2,1.0,1.0,1,224.0,4.85,0,0.0
1086081661151472044,52.48079569999999,13.5255529,Karlshorst,Private room,Private room in serviced apartment,2,1.0,1.0,1,224.0,4.0,1,0.0
1086085478540429094,52.48079569999999,13.5255529,Karlshorst,Private room,Private room in serviced apartment,2,1.0,1.0,1,224.0,5.0,2,0.0
1086115582082573977,52.4783309,13.4408036,Rixdorf,Entire home/apt,Entire rental unit,5,3.0,2.0,4,135.0,5.0,2,0.0
1086385381069620109,52.52435,13.39856,Alexanderplatz,Entire home/apt,Entire rental unit,4,1.0,1.0,2,241.0,4.86,59,1.0
1086828929990846641,52.4300513,13.2575375,Teltower Damm,Entire home/apt,Entire rental unit,2,1.0,1.0,90,114.0,4.85,0,0.0
1086834258415733123,52.5123208,13.2971189,Schloß Charlottenburg,Entire home/apt,Entire rental unit,2,1.0,1.0,90,133.0,4.85,0,0.0
1086834552147756093,52.46055639999999,13.4268384,Britz,Entire home/apt,Entire rental unit,4,2.0,1.0,90,143.0,4.85,0,0.0
1086834911697938680,52.50567299999999,13.3904664,Südliche Friedrichstadt,Entire home/apt,Entire rental unit,2,0.0,1.0,90,139.0,4.85,0,0.0
1086835202411649378,52.5148239,13.4735944,Frankfurter Allee Nord,Entire home/apt,Entire rental unit,2,1.0,1.0,90,102.0,4.85,0,1.0
1087404094181034109,52.53201216320218,13.423809580950923,Prenzlauer Berg Süd,Private room,Private room in rental unit,1,1.0,1.0,3,66.0,4.68,59,0.0
1087685373633667789,52.52453,13.4187,Alexanderplatz,Hotel room,Room in hotel,6,3.0,3.0,1,659.5400000000009,4.85,0,0.3516483516483516
1087686213626546117,52.52453,13.4187,Alexanderplatz,Hotel room,Room in hotel,6,3.0,3.0,1,659.5400000000009,4.85,0,0.3516483516483516
1087688115609349715,52.52453,13.4187,Alexanderplatz,Hotel room,Room in hotel,6,3.0,3.0,1,659.5400000000009,4.85,0,0.3516483516483516
1087688652490922334,52.52453,13.4187,Alexanderplatz,Hotel room,Room in hotel,4,2.0,2.0,1,659.5400000000009,4.85,0,0.3516483516483516
1087689407848073045,52.52453,13.4187,Alexanderplatz,Hotel room,Room in hotel,4,2.0,2.0,1,659.5400000000009,4.85,0,0.3516483516483516
1087690197551314799,52.52453,13.4187,Alexanderplatz,Hotel room,Room in hotel,6,2.0,2.0,1,659.5400000000009,4.85,0,0.25274725274725274
1087691143770888713,52.52453,13.4187,Alexanderplatz,Hotel room,Room in hotel,2,1.0,1.0,1,659.5400000000009,5.0,2,0.3516483516483516
1087692732577620133,52.52453,13.4187,Alexanderplatz,Hotel room,Room in hotel,2,1.0,1.0,1,659.5400000000009,4.85,0,0.3516483516483516
1087693783348836737,52.52453,13.4187,Alexanderplatz,Hotel room,Room in hotel,2,1.0,1.0,1,659.5400000000009,5.0,1,0.3516483516483516
1087703187510461224,52.52453,13.4187,Alexanderplatz,Hotel room,Room in hotel,4,2.0,2.0,1,659.5400000000009,4.85,0,0.3516483516483516
1088501536142233960,52.4921,13.37858,Tempelhofer Vorstadt,Entire home/apt,Entire rental unit,8,4.0,1.0,2,179.0,4.47,58,0.03296703296703296
1088971692273798382,52.51497073359242,13.46973396837848,Frankfurter Allee Nord,Entire home/apt,Entire rental unit,5,2.0,1.0,4,241.0,4.93,100,1.0
1088989026547588172,52.53096918661826,13.332679644227028,Moabit West,Entire home/apt,Entire rental unit,2,1.0,1.0,2,113.0,4.47,15,1.0
1089080280962748200,52.48153929999999,13.3476019,Schöneberg-Süd,Entire home/apt,Entire rental unit,4,1.0,1.0,2,132.0,4.82,34,1.0
1089599548357132872,52.52827,13.38852,Brunnenstr. Süd,Entire home/apt,Entire rental unit,2,1.0,1.0,4,90.0,4.81,59,1.0
1089641903170798527,52.51223719999999,13.4703318,Frankfurter Allee Süd FK,Entire home/apt,Entire rental unit,8,2.0,1.5,2,260.0,4.74,58,1.0
1089653365740619456,52.52910713354237,13.38998795965026,Brunnenstr. Süd,Private room,Private room in rental unit,1,1.0,1.0,1,57.0,5.0,55,1.0
1089675867485347136,52.54512,13.37081,Brunnenstr. Nord,Entire home/apt,Entire rental unit,9,1.0,1.0,3,205.0,4.71,34,0.0
1089771979438308847,52.548005386633086,13.409618037605773,Prenzlauer Berg Nordwest,Entire home/apt,Entire rental unit,2,1.0,1.0,92,103.0,4.85,0,0.0
1089805091142683084,52.4754302,13.4229721,Schillerpromenade,Entire home/apt,Entire rental unit,5,1.0,1.0,1,189.0,4.25,8,0.0
1089850221076479375,52.50691150000001,13.5198932,Friedrichsfelde Nord,Entire home/apt,Entire rental unit,3,1.0,1.0,92,35.0,5.0,1,0.0
1090497676281137785,52.42112621397649,13.322153530688468,Ostpreußendamm,Private room,Private room in home,3,1.0,1.0,2,77.0,4.83,12,1.0
1090548781323960795,52.49289142410589,13.392726592719557,Tempelhofer Vorstadt,Entire home/apt,Entire rental unit,4,1.0,1.0,2,150.0,4.96,48,0.0
1090701832697969451,52.49722695213048,13.475435032930486,Frankfurter Allee Süd FK,Entire home/apt,Entire condo,4,2.0,2.0,2,243.0,4.85,0,1.0
1091049401714739246,52.54174,13.42107,Helmholtzplatz,Entire home/apt,Entire rental unit,8,4.0,1.5,4,364.0,4.91,35,1.0
1091054818180499638,52.528427237551455,13.379333453967275,Alexanderplatz,Entire home/apt,Entire rental unit,2,1.0,1.0,3,102.0,4.45,20,1.0
1091085120110893702,52.55558,13.33691,Parkviertel,Entire home/apt,Entire rental unit,2,1.0,1.0,92,97.0,4.85,0,1.0
1091240840479712923,52.52318818483612,13.400374110141202,Alexanderplatz,Entire home/apt,Entire rental unit,5,1.0,1.0,2,251.0,4.82,45,1.0
1091282855678818428,52.4997094,13.3015408,Halensee,Entire home/apt,Entire rental unit,1,1.0,1.0,92,38.0,5.0,1,0.0
1091305467027362834,52.539300244109405,13.375230221025154,Brunnenstr. Nord,Entire home/apt,Entire condo,2,1.0,1.0,3,84.0,4.94,33,1.0
1091391884851811350,52.5521669,13.3587789,Wedding Zentrum,Entire home/apt,Entire rental unit,5,1.0,1.0,2,189.0,4.75,8,1.0
1091799230553429601,52.52267445785499,13.399801867181534,Alexanderplatz,Entire home/apt,Entire rental unit,4,1.0,1.0,2,223.0,4.79,43,1.0
1091832549137371323,52.4102645,13.506452,Rudow,Private room,Private room in home,2,1.0,1.0,1,64.0,5.0,30,1.0
1091873635038967035,52.50579,13.49099,Neu Lichtenberg,Entire home/apt,Entire rental unit,4,1.0,1.0,2,90.0,5.0,49,0.0
1091884435587099503,52.52439,13.39851,Alexanderplatz,Entire home/apt,Entire rental unit,4,0.0,1.0,2,211.0,4.7,54,1.0
1091905691449377431,52.52278,13.39997,Alexanderplatz,Entire home/apt,Entire rental unit,5,2.0,1.0,2,310.0,4.72,57,1.0
1091930417582343582,52.5088101,13.3912905,Regierungsviertel,Entire home/apt,Entire rental unit,2,1.0,1.0,3,106.0,4.43,14,1.0
1092609884573650134,52.4477564215178,13.356697140801472,Albrechtstr.,Private room,Private room in rental unit,4,1.0,1.0,93,28.0,4.85,0,1.0
1092702878909992868,52.5366173,13.3977257,Brunnenstr. Süd,Entire home/apt,Entire rental unit,6,2.0,1.0,1,220.0,4.93,56,0.0
1092718760979643748,52.5232586607637,13.400234346359335,Alexanderplatz,Entire home/apt,Entire rental unit,4,1.0,1.0,2,238.0,4.76,42,1.0
1092723111680073243,52.52445,13.40037,Alexanderplatz,Entire home/apt,Entire rental unit,4,1.0,1.0,2,231.0,4.69,58,1.0
1093183641789784952,52.49871,13.43607,südliche Luisenstadt,Entire home/apt,Entire rental unit,2,2.0,1.0,92,72.0,4.85,0,0.0
1093249492547130155,52.5182537,13.2820084,Westend,Entire home/apt,Entire place,2,1.0,1.0,4,83.0,4.56,9,0.05555555555555558
1093332047313959316,52.53380123576088,13.4305099831722,Prenzlauer Berg Süd,Entire home/apt,Entire rental unit,2,0.0,1.0,2,171.0,4.87,71,1.0
1093360456282597004,52.569657,13.3787369,Ost 1,Entire home/apt,Entire rental unit,8,4.0,2.0,1,553.0,4.85,0,1.0
1093487777629181025,52.55008536326065,13.411610823008736,Prenzlauer Berg Nordwest,Entire home/apt,Entire rental unit,11,6.0,3.0,2,351.0,4.73,75,0.0
1093532963311772756,52.52275,13.39846,Alexanderplatz,Entire home/apt,Entire rental unit,4,1.0,1.0,2,238.0,4.83,52,1.0
1093539576725450151,52.52456238562732,13.398584202102011,Alexanderplatz,Entire home/apt,Entire rental unit,4,1.0,1.0,2,216.0,4.83,46,1.0
1093545039265137174,52.52446,13.39829,Alexanderplatz,Entire home/apt,Entire rental unit,5,1.0,1.0,2,244.0,4.71,49,1.0
1093549575666437867,52.52486139687981,13.398442297312457,Alexanderplatz,Entire home/apt,Entire rental unit,5,1.0,1.0,2,245.0,4.67,30,1.0
1093554465663260250,52.52436,13.40052,Alexanderplatz,Entire home/apt,Entire rental unit,5,1.0,1.0,2,255.0,4.83,69,1.0
1094032842169135048,52.54465,13.44114,Prenzlauer Berg Nord,Entire home/apt,Entire rental unit,2,1.0,1.0,92,101.0,4.85,0,1.0
1094081035195484299,52.487389578604976,13.365458808563211,Schöneberg-Süd,Private room,Private room in rental unit,1,1.0,1.0,92,28.0,4.85,0,0.0
1094164722920111387,52.53944,13.40659,Prenzlauer Berg Südwest,Entire home/apt,Entire rental unit,2,1.0,1.0,60,65.0,5.0,1,1.0
1094193214636923697,52.52481,13.40012,Alexanderplatz,Entire home/apt,Entire rental unit,4,1.0,1.0,2,216.0,4.66,35,1.0
1094217423852610184,52.52464,13.40053,Alexanderplatz,Entire home/apt,Entire rental unit,5,1.0,1.0,2,254.0,4.68,34,1.0
1094269515845154731,52.52421,13.40034,Alexanderplatz,Entire home/apt,Entire rental unit,4,1.0,1.0,2,227.0,4.85,59,1.0
1094295373335288269,52.52287,13.39873,Alexanderplatz,Entire home/apt,Entire rental unit,6,3.0,1.0,2,322.0,4.61,70,1.0
1094597524537374236,52.4470148,13.3068068,Drakestr.,Entire home/apt,Entire rental unit,6,1.0,1.0,3,162.0,4.72,54,1.0
1094780733516353019,52.5142243,13.4595437,Frankfurter Allee Süd FK,Entire home/apt,Entire rental unit,2,1.0,1.0,4,124.0,4.98,44,1.0
1094965028825182819,52.507118885507246,13.460822331457177,Frankfurter Allee Süd FK,Entire home/apt,Entire condo,5,3.0,1.0,5,180.0,5.0,15,0.5604395604395604
1095552891982442238,52.47901,13.44624,Rixdorf,Entire home/apt,Entire rental unit,2,0.0,1.0,92,100.0,1.0,1,0.0
1096201717497278454,52.48113787916105,13.361707553277004,Schöneberg-Süd,Entire home/apt,Entire serviced apartment,4,1.0,1.0,1,77.0,4.63,40,0.0
1096250876336497093,52.4962451,13.444104,südliche Luisenstadt,Entire home/apt,Entire rental unit,4,2.0,1.0,3,120.0,4.29,24,0.02197802197802201
1096289801290008731,52.54758847452683,13.3444596502501,Parkviertel,Private room,Private room in bed and breakfast,1,1.0,1.0,1,45.0,4.85,0,1.0
1096343616019487560,52.51306,13.30792,Otto-Suhr-Allee,Entire home/apt,Entire rental unit,2,1.0,1.0,1,126.0,4.68,75,1.0
1096379226791724824,52.52454364824412,13.400423019339252,Alexanderplatz,Entire home/apt,Entire rental unit,5,1.0,1.0,2,245.0,4.89,38,1.0
1096384933976503863,52.52338,13.39855,Alexanderplatz,Entire home/apt,Entire rental unit,5,1.0,1.0,2,246.0,4.75,60,1.0
1096866983845743431,52.49047846650056,13.394562229514122,Tempelhofer Vorstadt,Entire home/apt,Entire rental unit,2,1.0,1.0,2,90.0,4.83,48,1.0
1096980721669343804,52.52376,13.4093,Alexanderplatz,Entire home/apt,Entire rental unit,3,1.0,2.0,92,76.0,4.85,0,1.0
1097012836803764658,52.60023,13.3277,Nord 2,Entire home/apt,Entire rental unit,2,1.0,1.0,3,54.0,5.0,32,1.0
1097078987924505689,52.49228900000001,13.351641,Schöneberg-Nord,Entire home/apt,Entire rental unit,2,2.0,1.0,14,130.0,5.0,1,1.0
1097094696496002319,52.51362883625925,13.401794186517751,Regierungsviertel,Entire home/apt,Entire rental unit,8,3.0,1.0,3,352.0,4.67,42,1.0
1097102778032447969,52.454383249508766,13.52174703403058,Niederschöneweide,Entire home/apt,Entire rental unit,2,1.0,1.0,2,80.0,5.0,15,1.0
1097124971775341744,52.49308406292644,13.39917314603626,Tempelhofer Vorstadt,Entire home/apt,Entire rental unit,9,4.0,2.0,2,235.0,4.62,53,1.0
1097182946566899815,52.44379933000396,13.372350416286707,Mariendorf,Private room,Private room in rental unit,2,1.0,1.0,4,66.0,4.82,28,1.0
1097577186343800258,52.53749,13.3956,Brunnenstr. Süd,Entire home/apt,Entire rental unit,10,2.0,2.0,2,294.0,4.84,68,0.09890109890109888
1097649870237763884,52.50887939001356,13.445621282971327,Karl-Marx-Allee-Süd,Entire home/apt,Entire rental unit,4,2.0,1.0,5,81.0,5.0,8,1.0
